ID	text	acronyms	long-forms	acronyms-text	long-forms-text
23	sao cho : θM LE = argmaxθ p ( D | θ ) . ( 2.9 )	[]	[]	[]	[]
24	Long short-term memory Long short-term memory ( LSTM ) được giới thiệu lần đầu tiên bởi Hochreiter và Schmidhuber ( 1997 ) [ 12 ] , và được tinh chỉnh cũng như phổ biến rộng rãi bởi cộng đồng nghiên cứu . LSTM được thiết kế theo cách đặc biệt với memory cell ( cell state ) để giải quyết vấn đề phụ	[[48, 52], [205, 209]]	[]	['LSTM', 'LSTM']	[]
25	Layout LM sử dụng 2 chiến lược huấn luyện : • Mask Visual-language Model ( MVLM ) • Multi-label Document Classification ( MDC )	[[75, 79], [122, 125], [7, 9]]	[]	['MVLM', 'MDC', 'LM']	[]
26	Để quyết định nơ-ron nào được giữ lại , VBD học ra một tỉ lệ drop cho mỗi nơ-ron . Tỉ lệ này mang thông tin về độ quan trọng của nơ-ron đó đối với tác vụ	[[40, 43]]	[]	['VBD']	[]
27	Như vậy , có vẻ nhóm tác giả không quan tâm tới độ tin cậy của dữ liệu trong Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 27	[[140, 151]]	[]	['KSTN - CNTT']	[]
28	Hình 21 : So sánh các mô hình trên bộ Retailrocket qua từng vòng lặp với k = 8 ( a ) HR @ 10	[[85, 87]]	[]	['HR']	[]
29	Mỗi tác 31 vụ chỉ cần tốn O ( M + N ) đơn vị bộ nhớ để lưu lại độ quan trọng cho nơ-ron , thay	[]	[]	[]	[]
30	PD cập PNnhật d	[[0, 2]]	[]	['PD']	[]
31	Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 40 Câu 1 : viewers will be given a 900 number to call .	[[61, 70]]	[]	['CNTT – TT']	[]
32	• Các phép DA liên quan đến màu sắc : độ sáng , độ tương phản , giảm màu , độ bão hòa Các phép DA được sử dụng kết hợp với nhau tạo thành một tập hợp và mỗi	[[11, 13], [95, 97]]	[]	['DA', 'DA']	[]
33	thời gian ( item trong hệ thống này là các banner quảng cáo ) . Ở đây , view là một hành vi tiềm ẩn , nó xảy ra khi người dùng lướt các trang web có hiển thị quảng	[]	[]	[]	[]
34	cứu đã khai thác thông tin từ nối trên chính bộ dữ liệu PDTB này ( Liu et al. , 2016 ; Wu et al. , 2016 ; Lan et al. , 2017 ; Bai and Zhao , 2018 ) . Đó cũng chính là hướng tiếp cận thứ	[[56, 60]]	[]	['PDTB']	[]
35	Chúng tôi sử dụng mô hình LDA để phân tích chủ đề của 7 bộ dữ liệu văn bản phổ biến , trong đó có : • 6 bộ không có nhãn thời gian bao gồm 3 bộ gồm các văn bản dài là { Grolier	[[26, 29]]	[]	['LDA']	[]
36	này khác với MLE hay MAP bởi hai ước lượng này chỉ tìm được một giá trị của tham số , hay còn gọi là ước lượng điểm ( Point estimate ) . Trong rất nhiều trường	[[13, 16], [21, 24]]	[]	['MLE', 'MAP']	[]
37	Như đã đề cập lúc đầu , mỗi từ nối có thể kết hợp với một hoặc nhiều mối quan hệ . Ví dụ , trong bộ dữ liệu PDTB , em phát hiện ra khoảng 53 % từ nối chỉ kết hợp với một	[[108, 112]]	[]	['PDTB']	[]
38	3.4 . 2 Mutil - Layer Perceptron ( MLP ) Hình 19 . Mô hình Mutil - Layer Perceptron [ 3 ]	[[35, 38]]	[]	['MLP']	[]
39	mạng RNN cơ bản được mô tả như trên Hình 1 . 5 . Mạng nơ-ron hồi quy cho phép ta mô hình hóa các sự phụ thuộc dài hạn về thông tin vì nó có khả năng cho phép thông tin được lan	[[5, 8]]	[]	['RNN']	[]
40	National Institute of Information and Communications Technology , Japan ( NICT ) khởi xướng vào năm 2014 . Quá trình xây	[[74, 78]]	[]	['NICT']	[]
41	mỗi tầng nhiễu l này bao gồm hai biến ngẫu nhiên { µl , σ l } . X 2 = ( X 1 E 1 ) W 2 .	[]	[]	[]	[]
42	CSS CSDL URL	[]	[]	[]	[]
43	truyền qua hoặc bị chặn lại ở đầu vào hoặc đầu ra của LSTM . Giá trị các phần tử của it và ut luôn nằm trong khoảng từ 0 đến 1 .	[[54, 58]]	[]	['LSTM']	[]
44	và chuyển nó xuống mạng . Ở đây sử dụng cổng update gate . Nó quyết định thông tin	[]	[]	[]	[]
45	tiếp liên quan đến sự kiện chính Anecdotal Event ( D2 ) : là các sự kiện khó xác minh , các tình huống hư cấu hoặc	[]	[]	[]	[]
46	Đầu ra : • Y : ma trận dữ liệu đã được giảm chiều , với chiều m × d . Mỗi hàng là một điểm	[]	[]	[]	[]
47	( 10 ) ( u , i ) ∈Y∪Y − Hàm mất mát là độ lệch bình phương sẽ phù hợp hơn khi các tập các giá trị	[]	[]	[]	[]
48	việc sử dụng và không sử dụng Dropout . Từ đó , ta có thể thấy rằng ALV có khả năng giúp mô hình cân bằng tốt giữa hai yếu tố là tính mềm dẻo và ổn định trong	[[68, 71]]	[]	['ALV']	[]
49	pháp học dựa trên ràng buộc trọng số đã có . 3 . Các nhiệm vụ cụ thể của ĐATN - Tìm hiểu các vấn đề và giải pháp trong lĩnh vực Học liên tục .	[[73, 77]]	[]	['ĐATN']	[]
50	sử dụng Dropout và ALV đem lại hiệu quả thực sự đáng kể cho EWC , sự cải thiện này rõ rệt hơn rất nhiều so thử nghiệm trong hai phương pháp UCL và VCL . Điều này có thể giải thích là vì UCL và VCL sử dụng kiến trúc mạng BNN để biểu diễn	[[19, 22], [60, 63], [140, 143], [147, 150], [186, 189], [193, 196], [220, 223]]	[]	['ALV', 'EWC', 'UCL', 'VCL', 'UCL', 'VCL', 'BNN']	[]
51	giá biểu diễn ẩn , thì thu được kết quả không có một phép DA nào cho biểu diễn ẩn quá tốt dù cho mô hình có thể giải quyết pretext task rất tốt . Mặt khác , việc	[[58, 60]]	[]	['DA']	[]
52	véc - tơ 𝑎 , ⨀ là phép nhân Hadamard . Công thức PT 3 . 5 thể hiện rằng biến hỗ trợ ( 𝑙 )	[[49, 51]]	[]	['PT']	[]
53	4 CÁC MÔ HÌNH ĐỀ XUẤT  onehot 	[]	[]	[]	[]
54	j − ( Eξ [ A(s̃k ) ] − A ( sk ) ) Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT	[[94, 105]]	[]	['KSTN - CNTT']	[]
55	t chúng tôi sẽ chọn f là hàm softmax ) . Khi đó , Θ̃ sẽ là một biến ẩn toàn cục mới ,	[]	[]	[]	[]
56	EWC , VCL và UCL . Trục hoành trên các đồ thị này thể hiện tác vụ tương ứng sau khi học xong và trục tung thể hiện độ chính xác của mô hình trên thử nghiệm với	[[0, 3], [6, 9], [13, 16]]	[]	['EWC', 'VCL', 'UCL']	[]
57	Cụ thể , chúng ta xét họ biến phân mean-field , trong đó giả sử các biến ẩn Z là đôi một độc lập dưới từng tham số biến phân riêng rẽ , tức	[]	[]	[]	[]
58	Số lượng tham số khi áp dụng ALV được tổng hợp sau khi đã học xong toàn bộ các tác vụ trong kịch bản thử nghiệm tương ứng . Bảng 4 . 5 cho biết thông tin về số lượng tham số trên các thử nghiệm ứng với	[[29, 32]]	[]	['ALV']	[]
59	được phép truy cập tới ( hoặc chỉ một phần nhỏ ) dữ liệu ở các tác vụ trước đó , nên hàm mục tiêu được viết lại thành : R = RT ( θ ) +	[]	[]	[]	[]
60	2 KIẾN THỨC CƠ SỞ Hình 5 : Neural Collaborative Filtering năng của mô hình dưới góc độ thuần lọc cộng tác .	[]	[]	[]	[]
61	chiều của từ điển và số chiều của biểu diễn từ . Tầng thứ 2 là tầng CNN ( convolutional neural network ) [ 10 ] . Tầng CNN s có	[[68, 71], [119, 122]]	[]	['CNN', 'CNN']	[]
62	7 2 . 2 Variational Autoencoders ( VAE ) 2 . 2 . 1 VAE là gì ?	[[35, 38], [51, 54]]	[]	['VAE', 'VAE']	[]
63	Ở mức khái quát , có thể coi mạng nơ-ron lan truyền tiến như là một chuỗi các hàm phi tuyến : hL = g 1 ◦ g 2 ◦ . . . g L	[]	[]	[]	[]
64	xuất phương pháp Group Lasso ( GL ) [ 11 ] để khắc phục điểm yếu của Lasso . Thay vì sử dụng chuẩn L1 làm đại lượng hiệu chỉnh thì Group Lasso sử dụng chuẩn L2 ( khác với hồi	[]	[]	[]	[]
65	• Độ sâu lớn nhất của cây = 4 . SVM : C = 100 Hồi quy Logistic : không có	[[32, 35]]	[]	['SVM']	[]
66	Cuối cùng lớp đầu ra sẽ đưa ra giá trị nhãn dự đoán của kiểu dữ liệu tương ứng . các ma trận trọng số và bias được ký hiệu là W và b . Khi đó , bộ tham số cần tối ưu của	[]	[]	[]	[]
67	Xem các bài đã đăng tuyển NTD NTD chọn 1 mục dưới mục quản lý đăng tuyển	[[26, 29], [30, 33]]	[]	['NTD', 'NTD']	[]
68	tác vụ tiêu đề sau khi đã học xong tác vụ tương ứng trên trục hoành . 35 Hình 4 . 10 Độ chính xác trên từng tác vụ trong thử nghiệm với EWC	[[136, 139]]	[]	['EWC']	[]
69	2 . Phép đánh giá P : là thước đo năng lực của một thuật toán học máy . Thông thường ,	[]	[]	[]	[]
70	bào liên kết với mạch đơn của DNA theo nguyên tắc bổ sung tương tự khi DNA nhân đôi , tuy nhiên base Thymine bị thay thế bằng base Uracil . Nguyên tắc bổ sung lúc này sẽ	[[30, 33], [71, 74]]	[]	['DNA', 'DNA']	[]
71	trong đó I [ n = nd ] là hàm indicator , bằng 1 nếu n = nd và bằng 0 nếu ngược lại . FD là một phân phối population trên tập D văn bản đã cho . Như vậy để sinh ra	[]	[]	[]	[]
72	Dưới đây là hình vẽ mô tả mô hình của bài toán : - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03	[[316, 325]]	[]	['CNTT – TT']	[]
73	Keith đã sử dụng hai phương pháp khác nhau để thu được bộ trích xuất đặc trưng : phương pháp thứ nhất là sử dụng các đặc trưng được xây dựng thủ công với hồi quy logistic ( soft-LR ( EM ) ) , phương pháp thứ hai là sử dụng một mạng nơ-ron tích chập ( soft-CNN ( EM ) ) để tự	[[262, 264], [256, 259], [178, 180], [183, 185]]	[[227, 248], [154, 170]]	['EM', 'CNN', 'LR', 'EM']	['mạng nơ-ron tích chập', 'hồi quy logistic']
74	CHƯƠNG 1 . GIỚI THIỆU ĐỀ TÀI Trong lĩnh vực Trí tuệ nhân tạo nói chung và Học máy , Học sâu nói riêng , mạng	[]	[]	[]	[]
75	Giảng viên hướng dẫn : ThS. Ngô Văn Linh Chữ ký của GVHD	[[23, 27], [52, 56]]	[]	['ThS.', 'GVHD']	[]
76	Hình 25 : So sánh các mô hình trên bộ Recobell qua từng vòng lặp với k = 16 ( a ) HR @ 10	[[82, 84]]	[]	['HR']	[]
77	Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 43 Thuật toán 4 Phương pháp học PVB cho LDA	[[60, 71], [104, 107], [112, 115]]	[]	['KSTN - CNTT', 'PVB', 'LDA']	[]
78	Số chiều ra của GRU là 100 chiều cho chuỗi mã hóa từ , câu . Vec - tơ ngữ cảnh từ / câu cũng có số chiều là 100 và được khởi tạo ngẫu nhiên .	[[16, 19]]	[]	['GRU']	[]
79	Variational Bayesian By Backprop ( BBB ) Xét tập các biến quan sát x ∈ RN và w là các biến ẩn . Mạng nơ ron chính là một mô hình đồ thi	[[35, 38]]	[]	['BBB']	[]
80	• Constant learning rate là learning rate schedule mặc định trong thuật toán tối ưu hóa SGD . Mặc đinh , ta cài đặt momentum =0 và decay rate =0 , chọn	[[88, 91]]	[]	['SGD']	[]
81	1 . Các thuật toán hồi quy : Hồi quy tuyến tính , Hồi quy logistic , Stepwise regression , . . . 2 . Các thuật toán phân loại : Phân loại tuyên tính , Máy hỗ trợ vector ( Support Vector Machine - SVM ) , Kernel SVM , Sparse Representation-based classification ( SRC ) , . . .	[[211, 214], [262, 265]]	[]	['SVM', 'SRC']	[]
82	Ngược lại , khi tham số này lớn , mô hình sẽ tập trung nhiều hơn vào việc tiếp nhận thông tin từ dữ liệu mới đến . Không như iDropout , SVB và	[[136, 139]]	[]	['SVB']	[]
83	Hàm lỗi của K-medoids tương tự K-means : 𝑁	[]	[]	[]	[]
84	Hình 23 : Kết quả của các cách tính w khác nhau với temperature = 0.1 Hai hình vẽ trên thể hiện sự so sánh giữa SimCLR gốc và phương pháp LCL với 3 view , ta nhận thấy , phương pháp LCL có sự hội tụ nhanh hơn trong quá trình	[[112, 118], [138, 141], [182, 185]]	[]	['SimCLR', 'LCL', 'LCL']	[]
85	24 CHƯƠNG 4 . THỬ NGHIỆM VÀ ĐÁNH GIÁ	[]	[]	[]	[]
86	Trong phần thử nghiệm , CIFAR100 được chia thành 10 tác vụ , với mỗi tác vụ yêu cầu phân loại 10 vật thể . Split CIFAR10 - 100 : Tập dữ liệu gốc CIFAR10 [ 37 ] tương tự như CIFAR100	[[24, 32], [113, 126], [145, 152], [173, 181]]	[]	['CIFAR100', 'CIFAR10 - 100', 'CIFAR10', 'CIFAR100']	[]
87	của dữ liệu . Đây cũng chính là hướng nghiên cứu chính của em trong đồ án tốt nghiệp này - Self-supervised learning ( SSL ) , hay nói theo Tiếng Việt là học tự giám	[[118, 121]]	[[153, 164]]	['SSL']	['học tự giám']
88	vào các phương pháp hiện tại , em cảm thấy có hứng thú với nhánh Contrastive Learning ( CL ) , một nhánh nhỏ của SSL nhưng đang phát triển một cách vượt bậc . Dựa trên sự gợi ý và sự hướng dẫn của thầy , em nhận thấy mình có thể khai thác	[[88, 90], [113, 116]]	[]	['CL', 'SSL']	[]
89	được học đồng thời trong suốt quá trình huấn luyện . 𝛼𝑖𝑡 = 𝑇	[]	[]	[]	[]
90	"đủ ( sufficient statistics ), h(x) là một hàm cho trước và A ( θ ) là đại lượng chuẩn hóa . Những mô hình với giả sử này có tính chất "" conjugate exponential "" ."	[]	[]	[]	[]
91	diện cho trạng thái ẩn của RNN phụ di chuyển tiến và lùi theo thời gian . Điều này cho phép các đơn vị đầu ra 𝑜 ( 𝑡 ) tính toán một đại diện phụ thuộc vào cả quá khứ và	[[27, 30]]	[]	['RNN']	[]
92	Ngoài ra để đánh giá mô hình trong quá trình huấn luyện , ma trận độ chính xác [ R ] T ×T được lưu lại , với T là tổng số tác vụ . Ri , j là độ chính	[]	[]	[]	[]
93	tầng ẩn thứ 𝑙 , 𝐻ℎ( 𝑙)( 𝑥) ( 𝐿̅) là ma trận Hessian của 𝐿̅ tương ứng với ℎ( 𝑙) ( 𝑥) , 〈 . , . 〉 là phép nhân tích vô hướng . Tuy nhiên [ 14 ] chỉ đưa ra phân tích trên phân phối	[]	[]	[]	[]
94	Ta kí hiệu , 𝐹 là hàm đại diện cho mô hình mạng nơ-ron , ℎ ( 𝑙 ) là tầng ẩn thứ 𝑙 trong mạng , 𝐹 ( 𝑙 ) là hàm dựa trên phần kiến trúc mạng từ tầng 𝑙 cho đến tầng đầu ra ( nghĩa là 𝐹 (𝑥) = 𝐹 (𝑙) ( ℎ(𝑙) (𝑥)) ) .	[]	[]	[]	[]
95	42 5 THỬ NGHIỆM VÀ ĐÁNH GIÁ	[]	[]	[]	[]
96	𝑐 với 𝑐 là một hằng số PT 3.4 Khi đó thành phần KL sẽ không có dạng tường minh , nhưng có thể xấp xỉ bằng	[[23, 25], [48, 50]]	[]	['PT', 'KL']	[]
97	Có hai cách để xây dựng word2vec : - Sử dụng các từ ngữ cảnh để dự đoán tự mục tiêu ( CBOW – Continuous Bag-of-word ) - Sử dụng một từ để dự đoán ra ngữ cảnh mục tiêu ( Skip-gram )	[[86, 90]]	[[37, 83]]	['CBOW']	['Sử dụng các từ ngữ cảnh để dự đoán tự mục tiêu']
98	Các tác vụ trong cùng một bộ dữ liệu sẽ có số lượng nhãn cần phân loại là như nhau . Thêm vào đó kiến trúc CNN cũng sẽ được sử dụng để đánh giá	[[107, 110]]	[]	['CNN']	[]
99	_ alpha = 0.5 , KL - weight = 0.0001 VCL • w/o Dropout : Không cần	[[16, 18], [37, 40], [43, 46]]	[]	['KL', 'VCL', 'w/o']	[]
100	Hệ đào tạo : Đại học chính quy Đồ án tốt nghiệp ( ĐATN ) được thực hiện tại : Trường Đại học	[[50, 54]]	[[31, 47]]	['ĐATN']	['Đồ án tốt nghiệp']
101	HAT_1000_0.5 VBD - CL chính xác trung bình	[[13, 21]]	[]	['VBD - CL']	[]
102	log 𝑝 ( 𝐷| 𝑤 ) + 𝐾𝐿 ( 𝑞𝜃 , 𝛼 ( 𝑤 ) | |𝑝(𝑤 ) ) PT 3.3 Tuy nhiên trong công thức PT 3.3 , ta thấy rằng đại lượng KL vẫn phụ thuộc	[[46, 48], [79, 81], [111, 113]]	[]	['PT', 'PT', 'KL']	[]
103	liệu . Giả sứ không gian gốc có m điểm dữ liệu xi với 1 ≤ i ≤ m , thuật toán LLE sẽ tìm k lân cận gần nhất với điểm dữ liệu xi và tái thiết lập xi như là một hàm	[[77, 80]]	[]	['LLE']	[]
104	Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT ( 40 ) 40	[[63, 74]]	[]	['KSTN - CNTT']	[]
105	trọng số được giới hạn tùy theo giá trị độ quan trọng của hai nơ -ron ở hai đầu , để can thiệp vào sự thay đổi của trọng số đó . Nhưng HAT chưa hiệu quả trong việc	[[135, 138]]	[]	['HAT']	[]
106	3 . 1 . 3 . Ứng dụng của GCN trong xử lý ngôn ngữ tự nhiên ( NLP ) Phân loại văn bản làm một trong những bài toán phổ biến trong NLP . Với bài	[[25, 28], [61, 64], [129, 132]]	[[35, 58]]	['GCN', 'NLP', 'NLP']	['xử lý ngôn ngữ tự nhiên']
107	Như vậy , bài toán mới của chúng ta là xấp xỉ phân phối hậu nghiệm population trên một dòng dữ liệu đến liên tục từ phân phối population Fα . Giống như VB	[[152, 154]]	[]	['VB']	[]
108	Chú ý rằng dưới đây sẽ trình bày VBD dưới góc nhìn của việc nén mạng có cấu trúc nên một số định nghĩa sẽ khác so với quy ước trong phần tóm tắt về VD .	[[33, 36], [148, 150]]	[]	['VBD', 'VD']	[]
109	𝐶× 𝑊×𝐻 với 𝐶 , 𝑊 , 𝐻 lần lượt là chiều sâu , chiều ngang và chiều dọc của ma trận . Xét tầng 𝑙 có kênh đầu ra là K chiều khi đó số	[]	[]	[]	[]
110	Với 𝐾𝐿 ( 𝑞𝑡 ( 𝜃 ) | | 𝑞𝑡−1 ( 𝜃 ) ) 𝐿 2	[]	[]	[]	[]
111	- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 35	[[267, 276]]	[]	['CNTT – TT']	[]
112	giống như trong các phương pháp cơ sở đã trình bày . Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 46	[[113, 124]]	[]	['KSTN - CNTT']	[]
113	Vì vậy kiến trúc của mô hình học HAN cũng được thiết kế theo mô hình phân cấp gồm 2 cấp : cấp từ , cấp câu ( được thể hiện rõ ở hình vẽ phía dưới ) . Hình 7 Mạng tập trung phân cấp ( Hierarchical Attention Network )	[[33, 36]]	[[157, 180]]	['HAN']	['Mạng tập trung phân cấp']
114	Một phiên bản ’ cứng ’ của VBD - CL , ký hiệu là HardVBD - CL , được cài đặt khi toàn bộ trọng số nối với cả hai nơ-ron quan trọng được giữ nguyên khi học các tác vụ tiếp theo . Điều này giúp mô hình giữ nguyên tri thức	[[27, 35], [49, 61]]	[]	['VBD - CL', 'HardVBD - CL']	[]
115	Hình 2 : Ví dụ về phân lớp ảnh Trong mô hình CNN có hai đặc tính đó là là tính bất biến và tính kết hợp . Ví dụ trong	[[45, 48]]	[]	['CNN']	[]
116	v2iT ∈ ℝn x n trong đó FFN là một mạng feed forward được sử dụng cho chiều cuối cùng của từ . w2i = softmax ( Mi ) v2i ∈ ℝn x de	[[23, 26]]	[]	['FFN']	[]
117	Giải pháp cho học liên tục mà đồ án đưa ra có tên là Structure Compression - based Continual Learning ( SCCL ) , học liên tục dựa trên nén cấu trúc mạng ; được xây dựng để giải quyết các vấn đề về bộ nhớ sử dụng , mở rộng mạng của nhóm phương pháp dựa trên kiến	[[104, 108]]	[[113, 152]]	['SCCL']	['học liên tục dựa trên nén cấu trúc mạng']
118	• Xác suất mỗi quan sát được sinh bởi từng thành phần 𝛾𝑛𝑘 , 𝑘 = 1 , 2 , … , 𝐾 , n = 1, 2, … , N. 1	[]	[]	[]	[]
119	( 1 , nếu như có click nằm trong top K . HR@K =	[[41, 45]]	[]	['HR@K']	[]
120	quan hệ thứ tự như đã nói , ngoài ra còn có thêm thông tin mô tả về người dùng hay item . Nhóm thứ hai gồm ba mô hình ITE - 2 , ITE - 3 và ITE - 4 , được xây dựng	[[118, 125], [128, 135], [139, 146]]	[]	['ITE - 2', 'ITE - 3', 'ITE - 4']	[]
121	số chủ đề của tập văn bản V	[]	[]	[]	[]
122	• w/o Dropout : Không cần • Dropout : droprate = 0.5 • ALV : init _ alpha = 0.5 , KL - weight = 0.01	[[2, 5], [82, 84], [55, 58]]	[]	['w/o', 'KL', 'ALV']	[]
123	Với hi vọng có thể cải thiện hướng nghiên cứu CL nói chung , LCL ra đời và mong muốn của em cùng với nhóm nghiên cứu là có thể đưa được ý tưởng này kết hợp vào rất nhiều phương pháp khác nhau trong hướng nghiên cứu CL như SimCLR ,	[[46, 48], [61, 64], [215, 217], [222, 228]]	[]	['CL', 'LCL', 'CL', 'SimCLR']	[]
124	sát ( supervised learning ) , học không giám sát ( unsupervised learning ) , học tăng cường ( reinforcement Learning ) . Có thể nói , việc học kinh nghiệm E chính là việc học các tham số mô hình ( model	[]	[]	[]	[]
125	49.6 49.7 Bảng 2 : Kết quả của biểu diễn ẩn khi thay đổi các yếu tổ ảnh hưởng đến tập hoán vị ( Nguồn : [ NF16 ] )	[]	[]	[]	[]
126	tự bài toán phân loại cho K + 1 lớp . Hàm mất mát được tính như sau : 𝑃	[]	[]	[]	[]
127	vụ cũ 5 . 2 . Từ quan sát trên hai tập dữ liệu , VBD - CL , UCL , AGS - CL cân bằng tính ổn định và	[[49, 57], [60, 63], [66, 74]]	[]	['VBD - CL', 'UCL', 'AGS - CL']	[]
128	2 . 3 . Mô hình chủ đề ẩn ( Latent Dirichlet Allocation ) 2 . 3 . 1 . Ý tưởng Mô hình Latent Dirichlet Allocation ( LDA ) là mô hình sinh xác xuất cho tập	[[116, 119]]	[[8, 25]]	['LDA']	['Mô hình chủ đề ẩn']
129	Hình 6 : Hiệu suất LPP của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT	[[19, 22], [56, 59], [161, 172]]	[]	['LPP', 'LDA', 'KSTN - CNTT']	[]
