-DOCSTART- -X- O
entirely OT O 
methyl LF B-LF 
bromide LF I-LF 
( OT O 
MeBr AN B-AN 
) OT O 
, OT O 
which OT O 
Article OT O 
5 OT O 
Parties OT O 
are OT O 
currently OT O 
addressing OT O 
more OT O 
quickly OT O 
than OT O 
required OT O 
by OT O 
the OT O 
Protocol OT O 
. OT O 

a LF B-LF 
Not OT O 
inclusive OT O 
of OT O 
TRAC AN B-AN 
1.1.2 OT O 
, OT O 
which OT O 
is OT O 
allocated OT O 
regionally OT O 
for LF I-LF 
subsequent OT O 
country OT O 
application OT O 
. OT O 
Abbreviations OT O 
: OT O 
GEF AN B-AN 
= OT O 
Global LF I-LF 
Environment LF I-LF 
Facility LF I-LF 
; OT O 
IPF AN B-AN 
= OT O 
indicative LF I-LF 
planning LF I-LF 
figure LF I-LF 
; OT O 
SPPD AN B-AN 
= OT O 
support LF I-LF 
for LF I-LF 
policy LF I-LF 
and LF I-LF 
programme LF I-LF 
development LF I-LF 
; OT O 
STS AN B-AN 
= OT O 
support LF I-LF 
for LF I-LF 
technical LF I-LF 
services LF I-LF 
; OT O 
TRAC AN I-AN 
= OT O 
target LF I-LF 
for LF I-LF 
resource LF I-LF 
assignment LF I-LF 
from LF I-LF 
the LF I-LF 
core LF I-LF 
; OT O 
UNV AN B-AN 
= OT O 
United LF I-LF 
Nations LF I-LF 
Volunteers LF I-LF 
. OT O 

Capacity-building OT O 
to OT O 
Improve OT O 
Trade OT O 
Finance OT O 
and OT O 
Investment OT O 
Prospects OT O 
for LF B-LF 
the OT O 
Russian OT O 
Timber OT O 
Sector OT O 
Capacity-building OT O 
in OT O 
Trade OT O 
Facilitation OT O 
and OT O 
Electronic OT O 
Business OT O 
in OT O 
the OT O 
Mediterranean OT O 
( OT O 
Economic OT O 
Commission OT O 
for LF I-LF 
Europe OT O 
, OT O 
Economic OT O 
and OT O 
Social OT O 
Commission OT O 
for LF I-LF 
Western OT O 
Asia OT O 
, OT O 
and OT O 
Economic OT O 
Commission OT O 
for LF I-LF 
Africa OT O 
) OT O 
United LF I-LF 
Nations LF I-LF 
extensions LF I-LF 
for LF I-LF 
aligned LF I-LF 
electronic LF I-LF 
trade LF I-LF 
Documents LF I-LF 
( OT O 
UNeDocs AN B-AN 
) OT O 
All OT O 
projects OT O 
and OT O 
relevant OT O 
information OT O 
will OT O 
be OT O 
available OT O 
on LF I-LF 
the OT O 
Internet OT O 
at LF I-LF 
: OT O 
http OT O 
: OT O 
//www OT O 
. OT O 

Century OT O 
Dynamics OT O 
is OT O 
also OT O 
conducting OT O 
three OT O 
studies OT O 
for LF B-LF 
ESA OT O 
and OT O 
BNSC/Astrium OT O 
using OT O 
AUTODYN OT O 
. AN B-AN 
Those OT O 
studies OT O 
relate OT O 
: OT O 
( OT O 
a LF I-LF 
) AN B-AN 
to OT O 
impacts OT O 
on LF I-LF 
honeycomb OT O 
satellite OT O 
structures OT O 
; OT O 
( OT O 
b LF I-LF 
) AN I-AN 
to OT O 
impacts OT O 
on LF I-LF 
carbon OT O 
( OT O 
carbon OT O 
fibre LF I-LF 
reinforced LF I-LF 
plastics LF I-LF 
( OT O 
CFRP OT O 
) AN I-AN 
) AN I-AN 
-based OT O 
satellite OT O 
structures OT O 
; OT O 
and OT O 
( OT O 
c LF I-LF 
) AN I-AN 
to OT O 
very OT O 
oblique OT O 
impacts OT O 
( OT O 
85 OT O 
and OT O 
89 OT O 
degrees OT O 
) AN I-AN 
on LF I-LF 
the OT O 
mirror OT O 
of OT O 
the OT O 
XMM-Newton OT O 
mission OT O 
. AN I-AN 

For OT O 
further OT O 
information OT O 
, OT O 
please OT O 
contact OT O 
Ms. OT O 
Jutta OT O 
Edthofer OT O 
, OT O 
Office OT O 
of LF B-LF 
the LF I-LF 
President OT O 
of LF I-LF 
the LF I-LF 
General OT O 
Assembly OT O 
( OT O 
e-mail OT O 
edthofer OT O 
@ OT O 
un.org OT O 
) OT O 
. OT O 
] OT O 
Special OT O 
event OT O 
in OT O 
observance OT O 
of LF I-LF 
the LF I-LF 
International OT O 
Day OT O 
for LF I-LF 
the LF I-LF 
Elimination OT O 
of LF I-LF 
Violence OT O 
against OT O 
Women LF I-LF 
on LF I-LF 
the LF I-LF 
theme OT O 
`` OT O 
A OT O 
promise OT O 
is OT O 
a LF I-LF 
promise OT O 
'' OT O 
( OT O 
organized OT O 
by OT O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT O 
UN-Women AN I-AN 
) OT O 
) OT O 
Wednesday OT O 
, OT O 
28 OT O 
November OT O 
2012 OT O 
, OT O 
from OT O 
15:15 OT O 
to OT O 
16:15 OT O 
, OT O 
in OT O 
Conference OT O 
Room OT O 
6 OT O 
( OT O 
NLB AN B-AN 
) OT O 
. OT O 

The OT O 
appointments OT O 
included OT O 
five OT O 
LJM AN B-AN 
members OT O 
to OT O 
the OT O 
positions OT O 
of OT O 
Minister OT O 
of OT O 
Finance OT O 
and OT O 
Economic OT O 
Planning OT O 
; OT O 
Minister OT O 
of OT O 
Reconstruction OT O 
, OT O 
Development OT O 
and OT O 
Infrastructure OT O 
; OT O 
Minister OT O 
of OT O 
Technology OT O 
Development OT O 
and OT O 
CapacityBuilding OT O 
; OT O 
Commissioner OT O 
for OT O 
Voluntary OT O 
Returns OT O 
and OT O 
Resettlement OT O 
; OT O 
and OT O 
Commissioner OT O 
for OT O 
Truth OT O 
, OT O 
Justice OT O 
and OT O 
Reconciliation OT O 
. OT O 
Other OT O 
appointees OT O 
included OT O 
members OT O 
of OT O 
the OT O 
National OT O 
Congress OT O 
Party OT O 
and OT O 
the OT O 
Sudan LF B-LF 
Liberation LF I-LF 
Army LF I-LF 
( OT O 
SLA AN B-AN 
) OT O 
-Unity OT O 
and OT O 
members OT O 
of OT O 
the OT O 
parties OT O 
signatory OT O 
to OT O 
the OT O 
Declaration OT O 
of OT O 
Commitment OT O 
to OT O 
the OT O 
Darfur OT O 
Peace OT O 
Agreement OT O 
. OT O 

1 OT O 
( OT O 
917 OT O 
) OT O 
367-4165 OT O 
) OT O 
. AN B-AN 
] OT O 
UNU AN B-AN 
midday OT O 
forum OT O 
on LF B-LF 
`` OT O 
Reforming OT O 
aid OT O 
allocation OT O 
criteria OT O 
taking OT O 
into OT O 
account OT O 
vulnerability OT O 
'' OT O 
( OT O 
organized OT O 
by OT O 
the OT O 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
Office LF I-LF 
in LF I-LF 
New LF I-LF 
York LF I-LF 
( OT O 
UNU-ONY AN I-AN 
) OT O 
) OT O 
Thursday OT O 
, OT O 
14 OT O 
October OT O 
2010 OT O 
, OT O 
from OT O 
1.15 OT O 
to OT O 
2.30 OT O 
p.m. AN I-AN 
in LF I-LF 
Conference OT O 
Room OT O 
E OT O 
( OT O 
NLB AN B-AN 
) OT O 
. AN I-AN 

The OT O 
fifteenth OT O 
informal OT O 
meeting OT O 
of OT O 
the OT O 
GRPE AN B-AN 
working OT O 
group OT O 
on LF B-LF 
the OT O 
world-wide OT O 
heavy-duty OT O 
certification OT O 
procedure OT O 
( OT O 
WHDC AN B-AN 
) OT O 
was OT O 
held OT O 
on LF I-LF 
21 OT O 
May OT O 
2003 OT O 
, OT O 
under OT O 
the OT O 
chairmanship OT O 
of OT O 
Mr. OT O 
C. OT O 
Havenith OT O 
( OT O 
Netherlands OT O 
) OT O 
. OT O 
Experts OT O 
from OT O 
the OT O 
following OT O 
countries OT O 
and LF I-LF 
organizations OT O 
participated OT O 
in LF I-LF 
the OT O 
work OT O 
: OT O 
Belgium OT O 
; OT O 
Canada OT O 
; OT O 
Czech OT O 
Republic OT O 
; OT O 
Denmark OT O 
; OT O 
Finland OT O 
; OT O 
France OT O 
; OT O 
Germany OT O 
; OT O 
Hungary OT O 
; OT O 
Italy OT O 
; OT O 
Japan OT O 
; OT O 
Netherlands OT O 
; OT O 
Norway OT O 
; OT O 
Poland OT O 
; OT O 
Republic OT O 
of OT O 
Korea OT O 
; OT O 
Republic OT O 
of OT O 
South OT O 
Africa OT O 
; OT O 
Russian OT O 
Federation OT O 
; OT O 
Serbia OT O 
and LF I-LF 
Montenegro OT O 
; OT O 
Sweden OT O 
; OT O 
Switzerland OT O 
; OT O 
United OT O 
Kingdom OT O 
; OT O 
United OT O 
States OT O 
of OT O 
America OT O 
; OT O 
European LF I-LF 
Commission LF I-LF 
( OT O 
EC AN B-AN 
) OT O 
; OT O 
International LF I-LF 
Organization LF I-LF 
for LF I-LF 
Standardization LF I-LF 
( OT O 
ISO AN B-AN 
) OT O 
; OT O 
International LF I-LF 
Organization LF I-LF 
of OT O 
Motor LF I-LF 
Vehicle OT O 
Manufacturers LF I-LF 
( OT O 
OICA AN B-AN 
) OT O 
; OT O 
International LF I-LF 
Motorcycle LF I-LF 
Manufacturers LF I-LF 
Association LF I-LF 
( OT O 
IMMA AN B-AN 
) OT O 
; OT O 
European LF I-LF 
LPG AN B-AN 
Association LF I-LF 
( OT O 
AEGPL AN B-AN 
) OT O 
; OT O 
Engine LF I-LF 
Manufacturers LF I-LF 
Association LF I-LF 
( OT O 
EMA AN B-AN 
) OT O 
. OT O 

Grand OT O 
total OT O 
776a OT O 
Abbreviations OT O 
: OT O 
AOS AN B-AN 
= OT O 
administrative LF B-LF 
and LF B-LF 
operational LF I-LF 
services LF B-LF 
; OT O 
GEF AN B-AN 
= OT O 
Global LF B-LF 
Environmental LF I-LF 
Facility LF I-LF 
; OT O 
IPF AN B-AN 
= OT O 
indicative LF B-LF 
planning LF I-LF 
figure LF I-LF 
; OT O 
SPPD AN B-AN 
= OT O 
support LF I-LF 
for LF I-LF 
policy LF I-LF 
and LF I-LF 
programme LF I-LF 
development LF I-LF 
; OT O 
STS AN B-AN 
= OT O 
support LF I-LF 
for LF I-LF 
technical LF I-LF 
services LF I-LF 
; OT O 
and LF I-LF 
TRAC AN B-AN 
= OT O 
target LF I-LF 
for LF I-LF 
resource LF I-LF 
assignment LF I-LF 
from LF I-LF 
the LF I-LF 
core LF I-LF 
. OT O 

7 OT O 
. OT O 
The OT O 
tenth OT O 
informal OT O 
meeting OT O 
of LF B-LF 
the LF I-LF 
WLTP OT O 
subgroup LF I-LF 
on LF I-LF 
the LF I-LF 
Development LF I-LF 
of LF I-LF 
the LF I-LF 
Test LF I-LF 
Procedures LF I-LF 
( OT O 
WLTP-DTP OT O 
